TIME,RPM,AMPS AVG,MOTOR VOLTS
7.949999999999977,2751.34,0.03,2.36
7.966666666666644,2753.21,0.03,2.26
7.98333333333331,2755.39,0.03,2.36
7.999999999999977,2755.61,0.03,2.26
8.016666666666644,2759.98,0.03,2.36
8.033333333333312,2761.73,0.03,2.31
8.04999999999998,2767.52,0.03,2.36
8.066666666666647,2764.31,0.03,2.36
8.083333333333314,2767.7,0.03,2.36
8.099999999999982,2766.64,0.03,2.36
8.11666666666665,2768.34,0.03,2.31
8.133333333333317,2768.12,0.03,2.36
8.149999999999984,2774.44,0.03,2.36
8.166666666666652,2773.14,0.03,2.36
8.18333333333332,2777.42,0.03,2.36
8.199999999999987,2777.36,0.03,2.4
8.216666666666654,2779.93,0.03,2.31
8.233333333333322,2778.41,0.03,2.36
8.24999999999999,2784.12,0.03,2.26
8.266666666666657,2782.29,0.03,2.4
8.283333333333324,2787.6,0.03,2.31
8.299999999999992,2786.95,0.03,2.41
8.31666666666666,2788.62,0.03,2.31
8.333333333333327,2789.86,0.03,2.36
8.349999999999994,2794.42,0.03,2.36
8.366666666666662,2794.03,0.03,2.36
8.38333333333333,2796.57,0.03,2.36
8.399999999999997,2794.79,0.03,2.36
8.416666666666664,2797.01,0.03,2.36
8.433333333333332,2801.14,0.03,2.36
8.45,2800.41,0.03,2.36
8.466666666666667,2806.52,0.03,2.31
8.483333333333334,2804.21,0.03,2.4
8.500000000000002,2810.46,0.03,2.31
8.51666666666667,2806.26,0.03,2.4
8.533333333333337,2811.3,0.03,2.36
8.550000000000004,2813.59,0.03,2.4
8.566666666666672,2816.65,0.03,2.41
8.58333333333334,2813.8,0.03,2.36
8.600000000000007,2815.96,0.03,2.41
8.616666666666674,2820.14,0.03,2.36
8.633333333333342,2818.66,0.03,2.45
8.65000000000001,2824.35,0.03,2.31
8.666666666666677,2822.43,0.03,2.45
8.683333333333344,2824.71,0.03,2.36
8.700000000000012,2823.55,0.03,2.36
8.71666666666668,2829.9,0.03,2.4
8.733333333333347,2830.78,0.03,2.45
8.750000000000014,2830.61,0.03,2.4
8.766666666666682,2833.58,0.03,2.4
8.78333333333335,2833.12,0.03,2.4
8.800000000000017,2835.94,0.03,2.31
8.816666666666684,2837.89,0.03,2.45
8.833333333333352,2840.92,0.03,2.31
8.85000000000002,2839.86,0.03,2.4
8.866666666666687,2841.04,0.03,2.4
8.883333333333354,2844.16,0.03,2.41
8.900000000000022,2844.92,0.03,2.4
8.91666666666669,2848.18,0.03,2.36
8.933333333333357,2847.5,0.03,2.36
8.950000000000024,2853.45,0.03,2.4
