TIME,RPM,AMPS AVG,MOTOR VOLTS
20.900000000000095,2383.39,0.03,1.97
20.91666666666676,2382.25,0.03,1.88
20.933333333333426,2380.62,0.03,1.93
20.95000000000009,2378.53,0.03,1.97
20.966666666666757,2382.03,0.03,1.88
20.983333333333423,2383.52,0.03,1.97
21.00000000000009,2382.02,0.03,1.97
21.016666666666755,2383.42,0.03,1.93
21.03333333333342,2383.15,0.03,1.97
21.050000000000086,2383.39,0.03,1.88
21.06666666666675,2384.28,0.03,1.93
21.083333333333417,2383.6,0.03,1.93
21.100000000000083,2382.28,0.03,1.97
21.11666666666675,2385.93,0.03,1.93
21.133333333333415,2387.56,0.03,1.93
21.15000000000008,2385.51,0.03,1.97
21.166666666666746,2384.34,0.03,1.93
21.18333333333341,2388.36,0.03,1.93
21.200000000000077,2385.97,0.03,1.93
21.216666666666743,2385.7,0.03,2.02
21.23333333333341,2389.5,0.03,1.88
21.250000000000075,2387.87,0.03,1.97
21.26666666666674,2388.78,0.03,1.97
21.283333333333406,2391.03,0.03,2.02
21.30000000000007,2389.67,0.03,1.93
21.316666666666737,2386.77,0.03,1.97
21.333333333333403,2389.03,0.03,1.93
21.35000000000007,2387.93,0.03,1.93
21.366666666666735,2388.76,0.03,1.93
21.3833333333334,2391.54,0.03,2.02
21.400000000000066,2391.78,0.03,1.93
21.416666666666732,2390.75,0.03,1.97
21.433333333333398,2391.95,0.03,1.97
21.450000000000063,2392.41,0.03,1.93
21.46666666666673,2391.36,0.03,1.97
21.483333333333395,2390.32,0.03,1.93
21.50000000000006,2391.39,0.03,1.93
21.516666666666726,2391.1,0.03,1.93
21.533333333333392,2392.27,0.03,1.93
21.550000000000058,2395.68,0.03,1.97
21.566666666666723,2393.44,0.03,1.97
21.58333333333339,2392.55,0.03,2.02
21.600000000000055,2395.84,0.03,1.97
21.61666666666672,2395.06,0.03,1.93
21.633333333333386,2394.45,0.03,1.97
21.650000000000052,2394.91,0.03,1.93
21.666666666666718,2394.04,0.03,1.93
21.683333333333383,2393.08,0.03,1.97
21.70000000000005,2397.42,0.03,1.97
21.716666666666715,2395.26,0.03,1.97
21.73333333333338,2395.94,0.03,2.02
21.750000000000046,2398.29,0.03,1.97
21.766666666666712,2398.92,0.03,1.93
21.783333333333378,2398.0,0.03,2.02
21.800000000000043,2397.52,0.03,1.97
21.81666666666671,2401.44,0.03,1.88
21.833333333333375,2397.12,0.03,1.97
21.85000000000004,2398.13,0.03,1.97
21.866666666666706,2396.62,0.03,1.93
21.883333333333372,2399.97,0.03,1.97
21.900000000000038,2398.65,0.03,1.97
21.916666666666703,2402.12,0.03,1.93
21.93333333333337,2400.07,0.03,1.97
21.950000000000035,2401.81,0.03,2.02
21.9666666666667,2403.05,0.03,1.97
21.983333333333366,2401.86,0.03,1.93
22.000000000000032,2400.43,0.03,1.93
22.016666666666698,2401.57,0.03,1.93
22.033333333333363,2402.0,0.03,1.93
22.05000000000003,2400.59,0.03,1.97
22.066666666666695,2401.28,0.03,1.93
22.08333333333336,2403.89,0.03,1.93
22.100000000000026,2401.77,0.03,1.97
22.116666666666692,2404.45,0.03,1.97
22.133333333333358,2404.91,0.03,1.93
22.150000000000023,2405.25,0.03,1.97
22.16666666666669,2405.42,0.03,2.02
22.183333333333355,2407.82,0.03,1.93
22.20000000000002,2405.16,0.03,1.97
22.216666666666686,2407.95,0.03,1.97
22.233333333333352,2409.93,0.03,1.93
22.250000000000018,2406.09,0.03,1.97
22.266666666666683,2408.01,0.03,1.97
22.28333333333335,2409.49,0.03,1.93
22.300000000000015,2406.86,0.03,1.97
22.31666666666668,2406.75,0.03,1.93
22.333333333333346,2410.77,0.03,1.88
22.350000000000012,2408.5,0.03,1.97
22.366666666666678,2406.63,0.03,1.93
22.383333333333344,2408.75,0.03,1.88
22.40000000000001,2407.54,0.03,1.97
22.416666666666675,2408.46,0.03,1.93
22.43333333333334,2412.16,0.03,1.93
22.450000000000006,2410.61,0.03,1.97
22.466666666666672,2412.43,0.03,1.97
22.483333333333338,2414.25,0.03,1.93
22.500000000000004,2412.73,0.03,1.97
22.51666666666667,2412.54,0.03,2.02
22.533333333333335,2414.6,0.03,1.97
22.55,2413.59,0.03,2.02
22.566666666666666,2412.07,0.03,2.02
22.583333333333332,2415.69,0.03,2.02
22.599999999999998,2414.49,0.03,1.97
22.616666666666664,2414.72,0.03,1.97
22.63333333333333,2417.75,0.03,1.93
22.649999999999995,2413.61,0.03,1.97
22.66666666666666,2414.68,0.03,1.97
22.683333333333326,2416.18,0.03,1.93
22.699999999999992,2415.27,0.03,1.93
22.716666666666658,2415.27,0.03,1.93
22.733333333333324,2415.46,0.03,1.97
22.74999999999999,2416.41,0.03,1.97
22.766666666666655,2414.53,0.03,1.97
22.78333333333332,2416.1,0.03,1.97
22.799999999999986,2416.71,0.03,1.93
22.816666666666652,2415.72,0.03,1.97
22.833333333333318,2419.62,0.03,1.93
22.849999999999984,2418.63,0.03,1.93
22.86666666666665,2415.51,0.03,2.02
22.883333333333315,2420.89,0.03,1.97
22.89999999999998,2419.4,0.03,1.97
22.916666666666647,2418.57,0.03,1.93
22.933333333333312,2420.53,0.03,1.88
22.949999999999978,2419.7,0.03,1.93
22.966666666666644,2419.86,0.03,2.02
22.98333333333331,2422.34,0.03,1.97
22.999999999999975,2421.57,0.03,1.93
23.01666666666664,2420.86,0.03,1.97
23.033333333333307,2422.85,0.03,1.93
23.049999999999972,2422.14,0.03,1.93
23.066666666666638,2421.67,0.03,1.97
23.083333333333304,2423.66,0.03,1.97
23.09999999999997,2422.49,0.03,1.93
23.116666666666635,2423.91,0.03,1.97
23.1333333333333,2425.41,0.03,1.93
23.149999999999967,2425.34,0.03,1.97
23.166666666666632,2423.97,0.03,1.97
23.183333333333298,2426.94,0.03,1.97
23.199999999999964,2426.38,0.03,1.93
23.21666666666663,2423.35,0.03,1.97
23.233333333333295,2427.62,0.03,1.97
23.24999999999996,2426.46,0.03,1.93
23.266666666666627,2425.77,0.03,2.02
23.283333333333292,2427.95,0.03,1.93
23.299999999999958,2427.58,0.03,1.93
23.316666666666624,2425.1,0.03,1.97
23.33333333333329,2428.13,0.03,1.97
23.349999999999955,2427.51,0.03,1.97
23.36666666666662,2426.84,0.03,1.97
23.383333333333287,2428.22,0.03,1.93
23.399999999999952,2429.99,0.03,1.93
23.416666666666618,2427.79,0.03,2.02
23.433333333333284,2427.92,0.03,1.97
23.44999999999995,2430.31,0.03,1.93
23.466666666666615,2429.14,0.03,2.02
23.48333333333328,2432.28,0.03,1.93
23.499999999999947,2432.09,0.03,1.93
23.516666666666612,2429.63,0.03,1.97
23.533333333333278,2430.01,0.03,1.97
23.549999999999944,2431.82,0.03,1.93
23.56666666666661,2428.92,0.03,2.02
23.583333333333275,2434.27,0.03,1.97
23.59999999999994,2432.33,0.03,1.97
23.616666666666607,2429.06,0.03,2.02
23.633333333333272,2437.28,0.03,1.93
23.649999999999938,2434.36,0.03,1.97
23.666666666666604,2432.14,0.03,2.07
23.68333333333327,2436.5,0.03,1.97
23.699999999999935,2434.39,0.03,1.97
23.7166666666666,2433.95,0.03,2.07
23.733333333333267,2436.63,0.03,2.07
23.749999999999932,2438.67,0.03,1.93
23.766666666666598,2439.95,0.03,2.02
23.783333333333264,2439.49,0.03,1.97
23.79999999999993,2438.55,0.03,1.97
23.816666666666595,2435.73,0.03,2.07
23.83333333333326,2438.09,0.03,1.97
23.849999999999927,2438.56,0.03,1.97
23.866666666666593,2437.96,0.03,2.02
23.88333333333326,2441.13,0.03,1.93
23.899999999999924,2437.42,0.03,1.93
23.91666666666659,2437.15,0.03,1.97
23.933333333333255,2440.42,0.03,1.97
23.94999999999992,2438.65,0.03,1.97
23.966666666666587,2438.83,0.03,1.93
23.983333333333253,2441.84,0.03,1.93
23.99999999999992,2439.98,0.03,1.97
24.016666666666584,2439.5,0.03,2.02
24.03333333333325,2442.52,0.03,1.97
24.049999999999915,2441.3,0.03,1.97
24.06666666666658,2444.13,0.03,2.02
24.083333333333247,2444.33,0.03,1.93
24.099999999999913,2440.02,0.03,2.02
24.11666666666658,2442.33,0.03,2.07
24.133333333333244,2445.61,0.03,1.97
24.14999999999991,2441.59,0.03,1.97
24.166666666666575,2444.92,0.03,1.97
24.18333333333324,2443.8,0.03,1.97
24.199999999999907,2441.69,0.03,2.02
24.216666666666573,2443.52,0.03,1.97
24.23333333333324,2446.49,0.03,2.02
24.249999999999904,2444.73,0.03,2.02
24.26666666666657,2449.9,0.03,1.93
24.283333333333236,2446.61,0.03,1.97
24.2999999999999,2446.95,0.03,2.02
24.316666666666567,2447.26,0.03,1.97
24.333333333333233,2449.15,0.03,1.97
24.3499999999999,2446.5,0.03,2.02
24.366666666666564,2450.33,0.03,1.97
24.38333333333323,2447.96,0.03,1.97
24.399999999999896,2447.75,0.03,2.02
24.41666666666656,2447.96,0.03,1.97
24.433333333333227,2446.31,0.03,2.02
24.449999999999893,2446.31,0.03,2.02
24.46666666666656,2450.39,0.03,1.93
24.483333333333224,2449.97,0.03,2.02
24.49999999999989,2450.93,0.03,2.02
24.516666666666556,2452.42,0.03,1.97
24.53333333333322,2450.53,0.03,2.02
24.549999999999887,2452.34,0.03,2.02
24.566666666666553,2454.09,0.03,1.97
24.58333333333322,2452.02,0.03,1.97
24.599999999999884,2451.59,0.03,1.93
24.61666666666655,2454.48,0.03,1.97
24.633333333333216,2450.56,0.03,2.07
24.64999999999988,2456.22,0.03,1.93
24.666666666666547,2451.2,0.03,2.02
24.683333333333213,2451.09,0.03,2.02
24.69999999999988,2456.56,0.03,2.02
24.716666666666544,2455.14,0.03,1.97
24.73333333333321,2453.16,0.03,2.07
24.749999999999876,2456.14,0.03,1.97
24.76666666666654,2458.05,0.03,1.97
24.783333333333207,2454.36,0.03,2.02
24.799999999999873,2457.12,0.03,1.93
24.81666666666654,2455.02,0.03,1.97
24.833333333333204,2456.98,0.03,2.02
24.84999999999987,2457.49,0.03,1.97
24.866666666666536,2456.26,0.03,2.02
24.8833333333332,2457.75,0.03,2.02
24.899999999999867,2459.07,0.03,2.02
24.916666666666533,2458.08,0.03,1.97
24.9333333333332,2458.79,0.03,1.97
24.949999999999864,2460.65,0.03,1.97
24.96666666666653,2459.85,0.03,1.97
24.983333333333196,2462.02,0.03,1.97
24.99999999999986,2461.16,0.03,1.97
25.016666666666527,2460.88,0.03,2.02
25.033333333333193,2464.0,0.03,1.97
25.04999999999986,2460.67,0.03,1.97
25.066666666666524,2459.58,0.03,1.97
25.08333333333319,2462.46,0.03,1.93
25.099999999999856,2460.49,0.03,2.02
25.11666666666652,2462.63,0.03,2.02
25.133333333333187,2464.83,0.03,1.97
25.149999999999853,2461.49,0.03,2.02
25.16666666666652,2465.52,0.03,2.07
25.183333333333184,2465.86,0.03,1.97
25.19999999999985,2461.91,0.03,2.02
25.216666666666516,2465.12,0.03,2.02
25.23333333333318,2464.98,0.03,1.97
25.249999999999847,2462.99,0.03,1.97
25.266666666666513,2466.8,0.03,1.97
25.28333333333318,2464.74,0.03,1.97
25.299999999999844,2464.44,0.03,2.02
25.31666666666651,2467.75,0.03,1.97
25.333333333333176,2465.95,0.03,2.02
25.34999999999984,2467.7,0.03,2.02
25.366666666666507,2468.16,0.03,1.97
25.383333333333173,2466.31,0.03,1.97
25.39999999999984,2468.84,0.03,2.02
25.416666666666504,2466.98,0.03,1.93
25.43333333333317,2467.3,0.03,2.02
25.449999999999836,2468.2,0.03,2.02
25.4666666666665,2469.55,0.03,1.97
25.483333333333167,2467.72,0.03,2.02
25.499999999999833,2472.11,0.03,1.97
25.5166666666665,2468.32,0.03,2.02
25.533333333333164,2469.48,0.03,1.97
25.54999999999983,2470.49,0.03,1.97
25.566666666666496,2469.26,0.03,1.97
25.58333333333316,2470.72,0.03,2.02
25.599999999999827,2473.55,0.03,2.02
25.616666666666493,2471.68,0.03,2.02
25.63333333333316,2473.39,0.03,2.07
25.649999999999824,2472.88,0.03,1.97
25.66666666666649,2471.18,0.03,2.02
25.683333333333156,2474.34,0.03,1.97
25.69999999999982,2474.23,0.03,2.02
25.716666666666487,2474.63,0.03,2.02
25.733333333333153,2476.91,0.03,1.97
25.74999999999982,2475.7,0.03,2.02
25.766666666666485,2474.49,0.03,2.02
25.78333333333315,2476.38,0.03,1.97
25.799999999999816,2474.53,0.03,2.02
25.81666666666648,2477.35,0.03,2.02
25.833333333333147,2477.73,0.03,1.97
25.849999999999813,2475.17,0.03,2.02
25.86666666666648,2476.68,0.03,1.97
25.883333333333145,2476.43,0.03,1.97
25.89999999999981,2477.06,0.03,2.07
25.916666666666476,2479.52,0.03,2.02
25.93333333333314,2478.3,0.03,2.02
25.949999999999807,2477.53,0.03,2.02
25.966666666666473,2478.92,0.03,1.97
25.98333333333314,2478.36,0.03,1.97
25.999999999999805,2478.94,0.03,2.02
26.01666666666647,2482.06,0.03,2.02
26.033333333333136,2479.83,0.03,2.02
26.0499999999998,2480.4,0.03,1.97
26.066666666666467,2480.5,0.03,1.97
26.083333333333133,2480.05,0.03,2.07
26.0999999999998,2483.28,0.03,2.02
26.116666666666465,2481.55,0.03,2.02
26.13333333333313,2481.43,0.03,1.97
26.149999999999796,2483.59,0.03,1.93
26.166666666666462,2483.14,0.03,2.02
26.183333333333128,2483.27,0.03,2.02
26.199999999999793,2484.0,0.03,2.02
26.21666666666646,2482.14,0.03,2.02
26.233333333333125,2483.13,0.03,2.02
26.24999999999979,2485.85,0.03,2.02
26.266666666666456,2484.58,0.03,2.07
26.283333333333122,2486.2,0.03,1.97
26.299999999999788,2483.32,0.03,1.97
26.316666666666453,2483.9,0.03,2.02
26.33333333333312,2487.34,0.03,1.97
26.349999999999785,2485.55,0.03,2.07
26.36666666666645,2487.28,0.03,2.07
26.383333333333116,2487.09,0.03,1.97
26.399999999999782,2485.92,0.03,2.02
26.416666666666448,2488.95,0.03,2.02
26.433333333333113,2487.6,0.03,2.02
26.44999999999978,2487.45,0.03,2.02
26.466666666666445,2488.28,0.03,1.97
26.48333333333311,2488.25,0.03,2.02
26.499999999999776,2490.89,0.03,2.07
26.516666666666442,2491.24,0.03,1.97
26.533333333333108,2489.66,0.03,2.02
26.549999999999773,2488.88,0.03,2.02
26.56666666666644,2490.67,0.03,2.02
26.583333333333105,2491.73,0.03,2.07
26.59999999999977,2492.12,0.03,1.93
26.616666666666436,2490.48,0.03,2.02
26.633333333333102,2490.97,0.03,2.02
26.649999999999768,2493.45,0.03,2.02
26.666666666666433,2493.03,0.03,2.07
26.6833333333331,2494.42,0.03,2.02
26.699999999999765,2492.21,0.03,1.97
26.71666666666643,2492.7,0.03,2.07
26.733333333333096,2495.52,0.03,2.02
26.749999999999762,2494.97,0.03,2.02
26.766666666666428,2493.62,0.03,2.07
26.783333333333093,2496.7,0.03,1.97
26.79999999999976,2493.36,0.03,2.02
26.816666666666425,2493.65,0.03,2.07
26.83333333333309,2495.12,0.03,1.97
26.849999999999756,2495.05,0.03,2.02
26.866666666666422,2498.07,0.03,2.07
26.883333333333088,2495.86,0.03,2.07
26.899999999999753,2495.93,0.03,2.07
26.91666666666642,2498.28,0.03,1.97
26.933333333333085,2496.63,0.03,2.02
26.94999999999975,2498.92,0.03,2.07
26.966666666666416,2499.78,0.03,2.02
26.983333333333082,2497.49,0.03,2.02
26.999999999999748,2499.84,0.03,2.02
27.016666666666413,2499.27,0.03,2.02
27.03333333333308,2499.41,0.03,2.07
27.049999999999745,2501.06,0.03,1.97
27.06666666666641,2500.15,0.03,2.02
27.083333333333076,2501.18,0.03,2.07
27.099999999999742,2500.42,0.03,2.02
27.116666666666408,2499.45,0.03,2.02
27.133333333333074,2503.59,0.03,2.02
27.14999999999974,2500.98,0.03,2.02
27.166666666666405,2501.49,0.03,2.02
27.18333333333307,2502.56,0.03,1.97
27.199999999999736,2501.17,0.03,2.02
27.216666666666402,2502.7,0.03,2.07
27.233333333333068,2504.21,0.03,2.02
27.249999999999734,2501.97,0.03,2.02
27.2666666666664,2504.48,0.03,2.02
27.283333333333065,2504.34,0.03,2.07
27.29999999999973,2503.09,0.03,2.02
27.316666666666396,2505.39,0.03,1.97
27.333333333333062,2506.48,0.03,2.07
27.349999999999728,2506.58,0.03,2.07
27.366666666666394,2504.44,0.03,1.97
27.38333333333306,2505.5,0.03,2.07
27.399999999999725,2507.66,0.03,2.02
27.41666666666639,2506.7,0.03,1.97
27.433333333333056,2505.85,0.03,2.07
27.449999999999722,2509.45,0.03,2.07
27.466666666666388,2508.94,0.03,2.02
27.483333333333054,2508.45,0.03,1.97
27.49999999999972,2508.05,0.03,2.02
27.516666666666385,2508.43,0.03,2.12
27.53333333333305,2511.53,0.03,2.02
27.549999999999716,2507.83,0.03,1.97
27.566666666666382,2511.53,0.03,2.02
27.583333333333048,2512.55,0.03,2.07
27.599999999999714,2507.95,0.03,2.02
27.61666666666638,2512.93,0.03,2.02
27.633333333333045,2512.12,0.03,2.07
27.64999999999971,2510.61,0.03,2.02
27.666666666666377,2513.94,0.03,2.02
27.683333333333042,2510.58,0.03,2.02
27.699999999999708,2513.37,0.03,2.07
27.716666666666374,2513.34,0.03,2.02
27.73333333333304,2512.22,0.03,2.02
27.749999999999705,2515.54,0.03,2.02
27.76666666666637,2513.2,0.03,2.02
27.783333333333037,2511.39,0.03,2.07
27.799999999999702,2516.08,0.03,2.07
27.816666666666368,2515.46,0.03,2.07
27.833333333333034,2514.27,0.03,2.02
27.8499999999997,2517.52,0.03,2.02
27.866666666666365,2516.61,0.03,2.07
27.88333333333303,2516.23,0.03,2.02
27.899999999999697,2515.02,0.03,2.07
27.916666666666362,2516.91,0.03,2.02
27.933333333333028,2517.07,0.03,2.07
27.949999999999694,2515.93,0.03,2.02
27.96666666666636,2517.77,0.03,2.02
27.983333333333025,2518.2,0.03,2.07
27.99999999999969,2516.6,0.03,2.07
28.016666666666357,2520.02,0.03,2.02
28.033333333333022,2519.36,0.03,2.07
28.049999999999688,2518.34,0.03,2.07
28.066666666666354,2520.58,0.03,2.02
28.08333333333302,2519.54,0.03,2.07
28.099999999999685,2519.74,0.03,1.97
28.11666666666635,2519.4,0.03,2.07
28.133333333333017,2522.9,0.03,2.07
28.149999999999682,2521.63,0.03,2.02
28.166666666666348,2519.8,0.03,2.02
28.183333333333014,2523.4,0.03,2.02
28.19999999999968,2521.96,0.03,2.02
28.216666666666345,2522.09,0.03,2.02
28.23333333333301,2524.28,0.03,2.07
28.249999999999677,2522.61,0.03,2.07
28.266666666666342,2524.77,0.03,2.02
28.283333333333008,2525.12,0.03,2.07
28.299999999999674,2523.69,0.03,2.07
28.31666666666634,2525.94,0.03,1.97
28.333333333333005,2523.32,0.03,2.07
28.34999999999967,2526.68,0.03,2.02
28.366666666666337,2524.35,0.03,2.02
28.383333333333002,2525.95,0.03,2.07
28.399999999999668,2527.11,0.03,2.02
28.416666666666334,2525.02,0.03,2.02
28.433333333333,2527.69,0.03,2.07
28.449999999999665,2527.71,0.03,2.02
28.46666666666633,2524.83,0.03,2.02
28.483333333332997,2528.19,0.03,2.07
28.499999999999662,2528.12,0.03,2.02
28.516666666666328,2527.77,0.03,2.02
28.533333333332994,2529.41,0.03,1.97
28.54999999999966,2526.32,0.03,2.07
28.566666666666325,2529.77,0.03,2.02
28.58333333333299,2529.18,0.03,2.07
28.599999999999657,2528.4,0.03,2.02
28.616666666666323,2531.36,0.03,2.02
28.63333333333299,2530.47,0.03,2.12
28.649999999999654,2531.38,0.03,2.02
28.66666666666632,2532.84,0.03,2.07
28.683333333332985,2532.01,0.03,2.07
28.69999999999965,2532.45,0.03,2.02
28.716666666666317,2533.32,0.03,2.07
28.733333333332983,2533.29,0.03,2.07
28.74999999999965,2532.91,0.03,2.02
28.766666666666314,2533.31,0.03,2.12
28.78333333333298,2536.99,0.03,2.02
28.799999999999645,2534.0,0.03,2.07
28.81666666666631,2536.53,0.03,2.07
28.833333333332977,2535.18,0.03,2.02
28.849999999999643,2532.22,0.03,2.07
28.86666666666631,2537.72,0.03,2.02
28.883333333332974,2533.75,0.03,2.02
28.89999999999964,2537.19,0.03,2.07
28.916666666666305,2537.06,0.03,2.07
28.93333333333297,2534.61,0.03,2.07
28.949999999999637,2538.07,0.03,2.07
28.966666666666303,2534.85,0.03,2.02
28.98333333333297,2535.78,0.03,2.02
28.999999999999634,2539.0,0.03,2.07
29.0166666666663,2536.99,0.03,2.07
29.033333333332966,2540.0,0.03,2.02
29.04999999999963,2539.71,0.03,2.07
29.066666666666297,2537.3,0.03,2.07
29.083333333332963,2540.56,0.03,2.07
29.09999999999963,2537.44,0.03,2.07
29.116666666666294,2540.63,0.03,2.02
29.13333333333296,2539.77,0.03,2.07
29.149999999999626,2538.78,0.03,2.02
29.16666666666629,2542.88,0.03,2.07
29.183333333332957,2540.09,0.03,2.02
29.199999999999623,2543.8,0.03,2.02
29.21666666666629,2541.76,0.03,2.07
29.233333333332954,2540.32,0.03,2.02
29.24999999999962,2544.14,0.03,2.02
29.266666666666286,2540.68,0.03,2.07
29.28333333333295,2541.21,0.03,2.02
29.299999999999617,2545.18,0.03,2.02
29.316666666666283,2542.36,0.03,2.12
29.33333333333295,2545.79,0.03,2.02
29.349999999999614,2545.96,0.03,2.07
29.36666666666628,2544.46,0.03,2.07
29.383333333332946,2545.4,0.03,2.07
29.39999999999961,2545.03,0.03,2.07
29.416666666666277,2546.51,0.03,2.07
29.433333333332943,2546.73,0.03,2.07
29.44999999999961,2546.18,0.03,2.07
29.466666666666274,2547.26,0.03,2.07
29.48333333333294,2547.08,0.03,2.12
29.499999999999606,2548.85,0.03,2.02
29.51666666666627,2547.08,0.03,2.07
29.533333333332937,2548.5,0.03,2.07
29.549999999999603,2549.76,0.03,2.07
29.56666666666627,2546.86,0.03,2.07
29.583333333332934,2550.99,0.03,2.07
29.5999999999996,2550.14,0.03,2.07
29.616666666666266,2550.94,0.03,2.07
29.63333333333293,2548.81,0.03,2.07
29.649999999999597,2548.6,0.03,2.02
29.666666666666263,2553.31,0.03,2.07
29.68333333333293,2549.05,0.03,2.07
29.699999999999594,2552.76,0.03,2.02
29.71666666666626,2551.7,0.03,2.07
29.733333333332926,2550.95,0.03,2.07
29.74999999999959,2556.05,0.03,2.02
29.766666666666257,2550.06,0.03,2.07
29.783333333332923,2555.04,0.03,2.07
29.79999999999959,2552.24,0.03,2.02
29.816666666666254,2553.48,0.03,2.12
29.83333333333292,2556.42,0.03,2.02
29.849999999999586,2552.1,0.03,2.07
29.86666666666625,2555.74,0.03,2.07
29.883333333332917,2554.62,0.03,2.07
29.899999999999583,2558.05,0.03,2.07
29.91666666666625,2555.79,0.03,2.07
29.933333333332914,2554.13,0.03,2.07
29.94999999999958,2557.91,0.03,2.02
29.966666666666246,2555.4,0.03,2.07
29.98333333333291,2557.66,0.03,2.12
29.999999999999577,2557.11,0.03,2.02
30.016666666666243,2558.06,0.03,2.12
30.03333333333291,2557.32,0.03,2.02
30.049999999999574,2558.54,0.03,2.07
30.06666666666624,2559.97,0.03,2.07
30.083333333332906,2558.9,0.03,2.07
30.09999999999957,2559.13,0.03,2.07
30.116666666666237,2561.46,0.03,2.02
30.133333333332903,2558.87,0.03,2.07
30.14999999999957,2559.72,0.03,2.07
30.166666666666234,2560.79,0.03,2.07
30.1833333333329,2559.86,0.03,2.12
30.199999999999566,2562.07,0.03,2.07
30.21666666666623,2559.69,0.03,2.07
30.233333333332897,2564.85,0.03,2.07
30.249999999999563,2562.27,0.03,2.07
30.26666666666623,2561.59,0.03,2.12
30.283333333332894,2563.48,0.03,2.02
30.29999999999956,2561.51,0.03,2.07
30.316666666666226,2565.6,0.03,2.07
30.33333333333289,2561.79,0.03,2.07
30.349999999999557,2562.64,0.03,2.12
30.366666666666223,2564.33,0.03,1.97
30.38333333333289,2565.02,0.03,2.12
30.399999999999554,2564.41,0.03,2.07
30.41666666666622,2565.66,0.03,2.07
30.433333333332886,2568.17,0.03,2.02
30.44999999999955,2565.18,0.03,2.07
30.466666666666217,2564.36,0.03,2.12
30.483333333332883,2567.57,0.03,2.02
30.49999999999955,2566.6,0.03,2.07
30.516666666666215,2567.57,0.03,2.07
30.53333333333288,2568.5,0.03,2.07
30.549999999999546,2564.71,0.03,2.12
30.56666666666621,2570.62,0.03,2.07
30.583333333332877,2566.93,0.03,2.07
30.599999999999543,2569.73,0.03,2.12
30.61666666666621,2566.99,0.03,2.02
30.633333333332875,2568.66,0.03,2.12
30.64999999999954,2571.35,0.03,2.07
30.666666666666206,2570.33,0.03,2.12
30.68333333333287,2570.68,0.03,2.02
30.699999999999537,2572.11,0.03,2.12
30.716666666666203,2570.18,0.03,2.07
30.73333333333287,2571.93,0.03,2.07
30.749999999999535,2571.85,0.03,2.12
30.7666666666662,2572.3,0.03,2.07
30.783333333332866,2569.15,0.03,2.12
30.79999999999953,2574.62,0.03,2.07
30.816666666666197,2573.97,0.03,2.07
30.833333333332863,2574.03,0.03,2.12
30.84999999999953,2574.47,0.03,2.07
30.866666666666195,2573.17,0.03,2.12
30.88333333333286,2575.84,0.03,2.07
30.899999999999526,2574.39,0.03,2.12
30.916666666666192,2575.23,0.03,2.02
30.933333333332858,2577.04,0.03,2.07
30.949999999999523,2575.07,0.03,2.12
30.96666666666619,2576.95,0.03,2.02
30.983333333332855,2574.92,0.03,2.07
30.99999999999952,2578.06,0.03,2.07
31.016666666666186,2578.8,0.03,2.07
31.033333333332852,2578.73,0.03,2.12
31.049999999999518,2579.15,0.03,2.07
31.066666666666183,2577.97,0.03,2.07
31.08333333333285,2579.44,0.03,2.07
31.099999999999515,2577.9,0.03,2.07
31.11666666666618,2579.25,0.03,2.07
31.133333333332846,2580.42,0.03,2.07
31.149999999999512,2579.27,0.03,2.12
31.166666666666178,2582.06,0.03,2.07
31.183333333332843,2578.15,0.03,2.12
31.19999999999951,2582.43,0.03,2.07
31.216666666666175,2578.94,0.03,2.07
31.23333333333284,2580.8,0.03,2.12
31.249999999999506,2581.8,0.03,2.02
31.266666666666172,2582.86,0.03,2.17
31.283333333332838,2583.19,0.03,2.07
31.299999999999503,2581.89,0.03,2.17
31.31666666666617,2582.05,0.03,2.07
31.333333333332835,2583.52,0.03,2.07
31.3499999999995,2581.4,0.03,2.12
31.366666666666166,2585.4,0.03,2.07
31.383333333332832,2581.74,0.03,2.07
31.399999999999498,2587.88,0.03,2.07
31.416666666666163,2584.67,0.03,2.07
31.43333333333283,2586.66,0.03,2.12
31.449999999999495,2584.47,0.03,2.07
31.46666666666616,2584.83,0.03,2.12
31.483333333332826,2587.48,0.03,2.07
31.499999999999492,2583.31,0.03,2.12
31.516666666666158,2589.78,0.03,2.12
31.533333333332823,2585.59,0.03,2.07
31.54999999999949,2588.42,0.03,2.12
31.566666666666155,2587.03,0.03,2.02
31.58333333333282,2590.6,0.03,2.12
31.599999999999486,2588.44,0.03,2.02
31.616666666666152,2588.74,0.03,2.17
31.633333333332818,2591.57,0.03,2.07
31.649999999999483,2590.54,0.03,2.12
31.66666666666615,2588.87,0.03,2.12
31.683333333332815,2590.96,0.03,2.07
31.69999999999948,2590.46,0.03,2.12
31.716666666666146,2589.6,0.03,2.07
31.733333333332812,2590.59,0.03,2.12
31.749999999999478,2590.48,0.03,2.12
31.766666666666143,2591.58,0.03,2.12
31.78333333333281,2590.66,0.03,2.07
31.799999999999475,2593.74,0.03,2.07
31.81666666666614,2591.94,0.03,2.07
31.833333333332806,2594.57,0.03,2.07
31.849999999999472,2591.77,0.03,2.12
31.866666666666138,2593.69,0.03,2.07
31.883333333332804,2594.22,0.03,2.07
31.89999999999947,2593.25,0.03,2.12
31.916666666666135,2595.86,0.03,2.07
31.9333333333328,2593.12,0.03,2.07
31.949999999999466,2599.02,0.03,2.07
31.966666666666132,2594.94,0.03,2.12
